Order ID,Order Date,Ship Date,Customer Id,Product id,Actual price,Discounted price,Sold price,Quantity,Bill Amount,
CA-2014-169859,2014-12-15,2014-12-19,A8CFadf479eb7cD,B07T9FV9YP,"1,799",749,1050,5.00,5250.00,
CA-2014-134915,2014-11-13,2014-11-13,F3Ef8F0aa4F978e,B01GGKZ0V6,845,329,516,4.00,2064.00,
CA-2014-134915,2014-11-13,2014-11-13,35410Aaab1E8d27,B08WKFSN84,"1,099",379,720,5.00,3600.00,
CA-2014-134915,2014-11-13,2014-11-13,3FBeABF4e0DF6B3,B09TBCVJS3,"7,999","5,998",2001,2.00,4002.00,
CA-2014-134915,2014-11-13,2014-11-13,aeCDFAEf2b73b1b,B08TR61BVK,"1,499",299,1200,2.00,2400.00,
CA-2014-134915,2014-11-13,2014-11-13,AF693CE1dFfC7ca,B0B2CPVXHX,"1,499",379,1120,2.00,2240.00,
CA-2014-134915,2014-11-13,2014-11-13,26cEE7e6f11d481,B08XNL93PL,"2,999","1,399",1600,2.00,3200.00,
CA-2012-158456,2012-12-24,2012-12-29,beb2e3EcBEaCFce,B088GXTJM3,"1,299",699,600,4.00,2400.00,
CA-2012-158456,2012-12-24,2012-12-29,5c68658b1cF974c,B099S26HWG,300,300,0,4.00,0.00,
CA-2014-143665,2014-04-27,2014-05-02,badfbbcD8EC3f16,B08461VC1Z,"1,995",999,996,3.00,2988.00,
CA-2014-143665,2014-04-27,2014-05-02,E9D6db133f3890C,B00K32PEW4,535,535,0,8.00,0.00,
CA-2014-137428,2014-12-17,2014-12-22,647b41Fb4A6AAC5,B09F9YQQ7B,"24,999","13,999",11000,2.00,22000.00,
CA-2014-137428,2014-12-17,2014-12-22,aFBac5C2cAA33bC,B07LFWP97N,"1,099",269,830,2.00,1660.00,
CA-2014-137428,2014-12-17,2014-12-22,B268Ba3AacadA5f,B0746N6WML,450,341,109,5.00,545.00,
CA-2014-137428,2014-12-17,2014-12-22,35A65Ae488863Da,B07W9KYT62,"3,999","2,499",1500,2.00,3000.00,
CA-2011-131310,2011-07-12,2011-07-18,DbE634fd0B4d8FC,B0B5ZF3NRK,599,349,250,4.00,1000.00,
CA-2011-131310,2011-07-12,2011-07-18,5B1655074726fEE,B08D9MNH4B,"7,005","5,899",1106,4.00,4424.00,
US-2011-112872,2011-12-06,2011-12-11,8feF496A4A4ea2b,B078G6ZF5Z,"1,199",699,500,3.00,1500.00,
US-2011-112872,2011-12-06,2011-12-11,B14CA096FFd34Ba,B09MKG4ZCM,"2,999","1,565",1434,1.00,1434.00,
CA-2013-139010,2013-02-21,2013-02-26,354E5025f9FBCEd,B07RZZ1QSW,799,326,473,1.00,473.00,
CA-2013-139010,2013-02-21,2013-02-26,06AF0bC4EfbFcf7,B08BCKN299,999,120,879,4.00,3516.00,
CA-2013-139010,2013-02-21,2013-02-26,Ce1A8C45615e081,B07222HQKP,999,657,342,5.00,1710.00,
CA-2013-139010,2013-02-21,2013-02-26,eC1CaEb01a824EC,B00NFD0ETQ,"2,895","1,995",900,7.00,6300.00,
CA-2013-112893,2013-09-10,2013-09-14,FbEceE9E7Ad57a5,B075DB1F13,"1,500","1,500",0,4.00,0.00,
US-2011-150532,2011-07-14,2011-07-21,c25EFD17AA14f0C,B0148NPH9I,"3,195","2,640",555,5.00,2775.00,
CA-2011-130729,2011-10-24,2011-10-29,Ab5A877dB5866bE,B01JOFKL0A,"6,355","5,299",1056,3.00,3168.00,
CA-2014-134845,2014-04-18,2014-04-24,b1c4F3fA04D5d6a,B09Q8HMKZX,699,263,436,5.00,2180.00,
CA-2014-134845,2014-04-18,2014-04-24,c536DfBfadbD431,B079S811J3,"2,999","1,990",1009,5.00,5045.00,
CA-2014-134845,2014-04-18,2014-04-24,e19FFEdde6fAe63,B0083T231O,"1,499","1,289",210,2.00,420.00,
CA-2014-134845,2014-04-18,2014-04-24,1c6A735B9fbCA0a,B086PXQ2R4,165,165,0,6.00,0.00,
CA-2014-134845,2014-04-18,2014-04-24,B8b23AFcf2aC211,B07L1N3TJX,"3,499","1,699",1800,4.00,7200.00,
CA-2012-123568,2012-11-08,2012-11-14,f57eDD9101aD737,B07YFWVRCM,"7,500","2,299",5201,3.00,15603.00,
CA-2012-123568,2012-11-08,2012-11-14,8D56C41cEDD7fba,B01GGKYKQM,700,219,481,3.00,1443.00,
CA-2012-123568,2012-11-08,2012-11-14,b7D3C18449D5964,B08TDJ5BVF,39,39,0,3.00,0.00,
CA-2012-123568,2012-11-08,2012-11-14,AB2EDb72c2AcD24,B09XXZXQC1,"37,999","26,999",11000,5.00,55000.00,
CA-2011-106719,2011-08-24,2011-08-24,1fA31A6FFeF4b1a,B083T5G5PM,"1,990","1,490",500,2.00,1000.00,
US-2013-164189,2013-03-25,2013-03-29,97aF7BaB0Bee621,B0BHVPTM2C,"1,949",398,1551,4.00,6204.00,
US-2013-114293,2013-11-22,2013-11-27,4E6fcBD8C5CBFB4,B0B86CDHL1,899,349,550,4.00,2200.00,
CA-2014-101749,2014-10-04,2014-10-09,D1fD4Fdcffa7A9A,B01NBX5RSB,"1,547",770,777,3.00,2331.00,
CA-2014-149559,2014-09-12,2014-09-13,6dD1659A6CDC3F7,B08MWJTST6,"1,299",279,1020,2.00,2040.00,
CA-2014-149559,2014-09-12,2014-09-13,c64a70921DbcdC6,B07R99NBVB,599,249,350,2.00,700.00,
CA-2014-149559,2014-09-12,2014-09-13,d2818dAEDf74bA8,B08R69VDHT,499,115,384,8.00,3072.00,
CA-2011-137351,2011-09-30,2011-10-04,039Da58df1aEC3c,B00LY12TH6,230,230,0,7.00,0.00,
US-2014-148054,2014-10-07,2014-10-12,Bf9cE8DF3BF0FBE,B09RWZRCP1,999,399,600,2.00,1200.00,
US-2014-148054,2014-10-07,2014-10-12,bD88bF8a8AeF84F,B08497Z1MQ,700,599,101,4.00,404.00,
US-2014-148054,2014-10-07,2014-10-12,1Bf4e60572D22Ce,B07KNM95JK,"1,150",598,552,2.00,1104.00,
CA-2014-131492,2014-10-20,2014-10-25,7BdAD4caC4B42c8,B09Q3M3WLJ,"1,499",399,1100,2.00,2200.00,
CA-2014-131492,2014-10-20,2014-10-25,3fa9C24b27FebF1,B09B9SPC7F,"1,299",499,800,10.00,8000.00,
CA-2014-131492,2014-10-20,2014-10-25,C7cecB4891C117B,B09CMP1SC8,499,199,300,2.00,600.00,
CA-2014-131492,2014-10-20,2014-10-25,DAc93015af49d8A,B099SD8PRP,"1,090",579,511,2.00,1022.00,
CA-2014-106859,2014-03-14,2014-03-19,Db7f4FdcAe73ecC,B09YLXYP7Y,399,179,220,8.00,1760.00,
CA-2014-106859,2014-03-14,2014-03-19,7F72e6cdC0f97Bb,B00S2SEV7K,100,90,10,8.00,80.00,
CA-2014-106859,2014-03-14,2014-03-19,D9E20694A3E5B84,B08WKCTFF3,"1,999",899,1100,5.00,5500.00,
CA-2014-106859,2014-03-14,2014-03-19,4bfF36330eA6A0A,B08498D67S,"1,800","1,149",651,7.00,4557.00,
CA-2014-106859,2014-03-14,2014-03-19,3cAbe3aaCbc9eb9,B00C3GBCIS,499,249,250,6.00,1500.00,
CA-2013-125206,2013-01-03,2013-01-05,fe4495CdC31DFb1,B00URH5E34,39,39,0,2.00,0.00,
CA-2012-126137,2012-10-03,2012-10-08,a1b1fE22c26AE2f,B00EYW1U68,"3,599","1,599",2000,2.00,4000.00,
CA-2011-104780,2011-05-21,2011-05-25,1b076CCfF31D7Fe,B08SMJT55F,"3,990","1,199",2791,8.00,22328.00,
CA-2014-101182,2014-09-05,2014-09-06,E5b5Bf2DBfcE824,B0B2DJDCPX,499,209,290,2.00,580.00,
CA-2014-101182,2014-09-05,2014-09-06,b516df3a7b70b9C,B08Y7MXFMK,"1,499","1,099",400,3.00,1200.00,
CA-2013-150350,2013-08-24,2013-08-31,84eC0b6Ed3CF38f,B086Q3QMFS,120,120,0,3.00,0.00,
CA-2013-150350,2013-08-24,2013-08-31,Eee44fD22E0B7D0,B08498H13H,"3,499","1,519",1980,5.00,9900.00,
CA-2013-150350,2013-08-24,2013-08-31,97364A19dfdBEea,B07LFQLKFZ,420,420,0,6.00,0.00,
CA-2013-150350,2013-08-24,2013-08-31,D4B3EbDbeBAa231,B00LY17RHI,225,225,0,6.00,0.00,
CA-2013-150350,2013-08-24,2013-08-31,52aC7BadBdD4823,B07W14CHV8,799,199,600,5.00,3000.00,
CA-2013-150350,2013-08-24,2013-08-31,AcBbeCc0A66D2C1,B0B9BXKBC7,"3,999","1,799",2200,4.00,8800.00,
CA-2011-136399,2011-12-16,2011-12-17,8f22c9cA5a0bac0,B09F5Z694W,"9,625","8,349",1276,2.00,2552.00,
CA-2011-136399,2011-12-16,2011-12-17,3e8e788F52b4D8d,B0B25LQQPC,"6,100","3,307",2793,2.00,5586.00,
CA-2011-136399,2011-12-16,2011-12-17,cB352926e6120A6,B07GVGTSLN,"1,299",325,974,5.00,4870.00,
CA-2011-136399,2011-12-16,2011-12-17,A3aAabCdAe9A1da,B01LYLJ99X,"1,300",449,851,4.00,3404.00,
CA-2014-131828,2014-02-12,2014-02-14,b6c9bc7E8Ded8BD,B014SZPBM4,400,380,20,4.00,80.00,
CA-2014-131828,2014-02-12,2014-02-14,8DB35f10bba81DB,B08CZHGHKH,"1,399",499,900,3.00,2700.00,
CA-2011-109218,2011-06-30,2011-07-03,3AD32Dab554fcaD,B0B2RBP83P,"59,890","37,247",22643,5.00,113215.00,
US-2011-109036,2011-12-20,2011-12-25,0Bcc10Db76BaC9b,B078W65FJ7,"2,490",849,1641,3.00,4923.00,
CA-2011-128986,2011-08-03,2011-08-05,A54D024Bebd2Aa5,B08S74GTBT,"1,999",799,1200,3.00,3600.00,
CA-2011-153969,2011-09-21,2011-09-25,B9EDf9fE373df4d,B0B9BD2YL4,"6,999","2,599",4400,2.00,8800.00,
CA-2011-153969,2011-09-21,2011-09-25,ebf97da7Fa42BAD,B0BMXMLSMM,999,199,800,5.00,4000.00,
CA-2011-153969,2011-09-21,2011-09-25,dB9EaFB87bAEfb9,B0141EZMAI,800,269,531,3.00,1593.00,
CA-2011-153969,2011-09-21,2011-09-25,acC07bC711E68Dc,B07QMRHWJD,999,298,701,9.00,6309.00,
CA-2011-153969,2011-09-21,2011-09-25,eED91Fe6f1D6F7a,B07W7Z6DVL,"2,999","1,499",1500,2.00,3000.00,
CA-2011-153969,2011-09-21,2011-09-25,ebc09AA8FA8FaB0,B07WMS7TWB,"1,245",649,596,3.00,1788.00,
US-2014-132059,2014-09-24,2014-09-30,07d7D6b224b1da6,B00H47GVGY,"1,695","1,199",496,2.00,992.00,
US-2014-132059,2014-09-24,2014-09-30,fF2AEa722BC012f,B07VX71FZP,"2,000","1,199",801,2.00,1602.00,
US-2014-146416,2014-10-21,2014-10-23,947D9Db2F6e9Be5,B07NCKMXVZ,999,455,544,1.00,544.00,
US-2014-146416,2014-10-21,2014-10-23,Fb7B38BAF8039EF,B0B61DSF17,"1,999",199,1800,4.00,7200.00,
CA-2012-149384,2012-07-10,2012-07-10,03fCfEAabA5Ecf7,B07VQGVL68,499,293,206,3.00,618.00,
CA-2011-158372,2011-11-10,2011-11-16,9529A4dfB4B52Ef,B01LWYDEQ7,495,199,296,8.00,2368.00,
CA-2011-158372,2011-11-10,2011-11-16,7e5DFDD7dFE1BDF,B07VNFP3C2,"1,245",749,496,1.00,496.00,
CA-2011-158372,2011-11-10,2011-11-16,f0bb2a55Ad3Aa69,B00LUGTJGO,"1,549","1,399",150,2.00,300.00,
CA-2011-158372,2011-11-10,2011-11-16,4FEEa0fF0e0Ac9d,B01MQZ7J8K,"1,445",749,696,8.00,5568.00,
CA-2011-158372,2011-11-10,2011-11-16,3AfEEA3D9f4F5dd,B01GFTEV5Y,"3,193","1,699",1494,5.00,7470.00,
CA-2011-158372,2011-11-10,2011-11-16,5dcDfDA17Ea8cEF,B00NW4UWN6,"1,345","1,043",302,8.00,2416.00,
CA-2013-108882,2013-01-09,2013-01-15,DEEAA04b41118F5,B01NCVJMKX,999,499,500,5.00,2500.00,
CA-2013-108882,2013-01-09,2013-01-15,B6dBC8370Cbe4aa,B00O24PUO6,"1,650","1,464",186,9.00,1674.00,
CA-2014-150189,2014-07-09,2014-07-11,C3Bd60F154D89eA,B07GXPDLYQ,499,249,250,6.00,1500.00,
CA-2011-114433,2011-05-13,2011-05-17,514d9F33d1af80B,B01C8P29N0,"1,400",625,775,3.00,2325.00,
CA-2011-108189,2011-10-02,2011-10-05,93Eb9e9a68e3259,B08KDBLMQP,"2,500","1,290",1210,2.00,2420.00,
CA-2011-108189,2011-10-02,2011-10-05,2cfCbDE516cE9E6,B078JDNZJ8,"6,190","3,600",2590,2.00,5180.00,
CA-2011-108189,2011-10-02,2011-10-05,5AFaAfa26C3EBeb,B01M5F614J,"13,999","6,549",7450,2.00,14900.00,
CA-2011-108189,2011-10-02,2011-10-05,68BC2EE928C6D72,B083GKDRKR,"2,995","1,625",1370,6.00,8220.00,
CA-2011-108189,2011-10-02,2011-10-05,1CE0c8F2faEE040,B097R2V1W8,"5,890","2,599",3291,2.00,6582.00,
CA-2011-108189,2011-10-02,2011-10-05,60e9e40f260aaAB,B07YR26BJ3,"2,000","1,199",801,3.00,2403.00,
CA-2011-108189,2011-10-02,2011-10-05,2E58f1A238abeDf,B097R45BH8,"13,150","5,499",7651,1.00,7651.00,
CA-2013-138933,2013-04-25,2013-04-28,d7Aec08D2fd9Bb5,B09X5C9VLK,"3,500","1,299",2201,1.00,2201.00,
US-2014-140907,2014-12-11,2014-12-13,0cd7CD6eF67CEE3,B01C8P29T4,785,599,186,3.00,558.00,
US-2014-140907,2014-12-11,2014-12-13,CF89d6ae45AAdFd,B00HVXS7WC,"3,210","1,999",1211,5.00,6055.00,
US-2014-140907,2014-12-11,2014-12-13,F6d0c75E3701EFa,B096YCN3SD,"1,000",549,451,3.00,1353.00,
CA-2013-159730,2013-09-18,2013-09-22,2d47defdb02DF9B,B09LQH3SD9,"2,000",999,1001,2.00,2002.00,
CA-2013-159730,2013-09-18,2013-09-22,adEe026b1Cd00dF,B09KNMLH4Y,"1,999",398,1601,2.00,3202.00,
CA-2013-155474,2013-07-09,2013-07-15,Ec185dEfBC9DEB5,B00ABMASXG,720,539,181,1.00,181.00,
CA-2013-155474,2013-07-09,2013-07-15,ade6d5c948c6CBF,B07QDSN9V6,"1,595",699,896,3.00,2688.00,
CA-2011-140662,2011-11-17,2011-11-19,9f8DB43FFeC1Da4,B00YMJ0OI8,"3,645","2,148",1497,2.00,2994.00,
CA-2011-140662,2011-11-17,2011-11-19,a50B86CDa6133ba,B0B8XNPQPN,"7,950","3,599",4351,7.00,30457.00,
CA-2011-140662,2011-11-17,2011-11-19,5fF431B6F7D49fB,B0814P4L98,999,351,648,3.00,1944.00,
CA-2012-155145,2012-12-27,2012-12-29,bC9488Da1bBDd21,B008QTK47Q,"1,745","1,614",131,8.00,1048.00,
CA-2012-146038,2012-02-09,2012-02-16,1F1dB9afA5C0dEa,B088ZTJT2R,"1,295",719,576,5.00,2880.00,
CA-2014-133865,2014-05-09,2014-05-13,43A12fAbBdd87D5,B0BK1K598K,"1,499",678,821,6.00,4926.00,
CA-2012-157770,2012-12-13,2012-12-15,Fd3c711ceFcf949,B09Y5FZK9N,"1,545",809,736,3.00,2208.00,
CA-2012-157770,2012-12-13,2012-12-15,5dd4BC870E1eFac,B09J2SCVQT,"5,000","1,969",3031,5.00,15155.00,
CA-2012-157770,2012-12-13,2012-12-15,4975BF68A04B6eb,B00TDD0YM4,"1,695","1,490",205,5.00,1025.00,
CA-2012-157770,2012-12-13,2012-12-15,34616EE42FC1aeA,B078KRFWQB,"3,945","2,499",1446,1.00,1446.00,
CA-2011-106264,2011-12-26,2011-12-30,b2c4d976f8740Fe,B07SRM58TP,"2,099","1,665",434,3.00,1302.00,
CA-2011-106264,2011-12-26,2011-12-30,99e3711ba06B94A,B00EDJJ7FS,"5,295","3,229",2066,2.00,4132.00,
US-2012-110569,2012-05-23,2012-05-30,70f65f3fAb06177,B0832W3B7Q,"3,595","1,799",1796,7.00,12572.00,
US-2012-110569,2012-05-23,2012-05-30,d2F9EAFFD73E8A8,B07WNK1FFN,"1,699","1,260",439,4.00,1756.00,
CA-2014-136308,2014-11-17,2014-11-17,bb891f77e3487E3,B009P2LK08,"1,129",749,380,3.00,1140.00,
US-2011-133130,2011-09-27,2011-10-01,C3fa29b91d47A67,B07DGD4Z4C,"5,795","3,499",2296,5.00,11480.00,
US-2011-133130,2011-09-27,2011-10-01,16F0421Dd94C4fD,B07GMFY9QM,999,379,620,2.00,1240.00,
CA-2012-165057,2012-09-11,2012-09-15,a8fB2E2D94B0720,B0BGPN4GGH,"2,400","1,099",1301,9.00,11709.00,
CA-2012-165057,2012-09-11,2012-09-15,597df5C8A75B14D,B0B2DZ5S6R,"1,299",749,550,3.00,1650.00,
US-2014-109253,2014-08-22,2014-08-23,D9ecedcc7bAA421,B07S851WX5,"1,299","1,299",0,4.00,0.00,
US-2014-109253,2014-08-22,2014-08-23,5cFBa4e648ebbbf,B01MY839VW,"1,090",549,541,4.00,2164.00,
US-2014-109253,2014-08-22,2014-08-23,d7Aa0C4C34Ddcd3,B09LV1CMGH,"2,000",899,1101,4.00,4404.00,
US-2014-109253,2014-08-22,2014-08-23,A043Ae9f07Cb9F8,B01EY310UM,"1,545","1,321",224,3.00,672.00,
US-2014-109253,2014-08-22,2014-08-23,dE44bAA888d33cA,B09NL7LBWT,"1,999","1,099",900,9.00,8100.00,
US-2014-109253,2014-08-22,2014-08-23,b95A1fD5BD9c84E,B008YW8M0G,875,775,100,3.00,300.00,
US-2014-109253,2014-08-22,2014-08-23,eAf3CAFB8b901e9,B097R3XH9R,"15,270","6,299",8971,5.00,44855.00,
CA-2012-112011,2012-08-13,2012-08-20,25849e1cEe61b33,B08TM71L54,"4,195","3,190",1005,5.00,5025.00,
US-2013-157308,2013-08-18,2013-08-22,f827F8a1E2Eb66d,B0BPBXNQQT,"1,989",799,1190,4.00,4760.00,
US-2011-134733,2011-09-23,2011-09-28,1cACddd5C9eeed5,B00W56GLOQ,"5,000","2,699",2301,3.00,6903.00,
US-2011-134733,2011-09-23,2011-09-28,7fC11D0Cf8aE5eA,B0883KDSXC,990,599,391,2.00,782.00,
CA-2011-115161,2011-02-01,2011-02-03,beA6eC6519cf152,B078V8R9BS,"1,111",749,362,2.00,724.00,
CA-2012-115511,2012-11-21,2012-11-25,5CD993B992DaDbB,B08GSQXLJ2,"10,400","6,199",4201,2.00,8402.00,
CA-2012-115511,2012-11-21,2012-11-25,beC6fF6CCAADd1a,B01M5B0TPW,"2,490","1,819",671,4.00,2684.00,
CA-2014-123778,2014-09-24,2014-10-01,8Ed7A948d638a9e,B082KVTRW8,"1,900","1,199",701,6.00,4206.00,
CA-2014-123778,2014-09-24,2014-10-01,efebFeAC314c9AE,B08CFJBZRK,"6,295","3,249",3046,2.00,6092.00,
CA-2011-166471,2011-08-09,2011-08-13,61513B2BedFEccD,B07H3WDC4X,999,349,650,4.00,2600.00,
CA-2011-166471,2011-08-09,2011-08-13,Fe369197D5da88a,B09ZTZ9N3Q,"1,699","1,049",650,2.00,1300.00,
CA-2012-152527,2012-10-17,2012-10-17,fa6a8a7bfB4dE52,B083P71WKK,"1,500",799,701,2.00,1402.00,
CA-2013-100244,2013-09-21,2013-09-25,EB4863cfe1241CE,B097R4D42G,"9,650","4,999",4651,9.00,41859.00,
CA-2013-100244,2013-09-21,2013-09-25,CaceDdc7aBd7e6A,B07MKMFKPG,"10,590","6,999",3591,2.00,7182.00,
CA-2013-100244,2013-09-21,2013-09-25,5cb9ac5d086CAF0,B0949FPSFY,"1,999",799,1200,4.00,4800.00,
CA-2013-100244,2013-09-21,2013-09-25,737E34C6641E9cf,B08F47T4X5,89,89,0,2.00,0.00,
CA-2013-100244,2013-09-21,2013-09-25,2dC6c713601d4Ed,B01M0505SJ,"2,485","1,400",1085,2.00,2170.00,
CA-2012-151841,2012-04-27,2012-05-02,E3FC40625F4318f,B08D6RCM3Q,899,355,544,5.00,2720.00,
CA-2012-151841,2012-04-27,2012-05-02,5F19aB608503Df3,B009P2LITG,"3,279","2,169",1110,2.00,2220.00,
CA-2013-134803,2013-05-29,2013-06-04,e5Da750DaB9BbC1,B00V9NHDI4,"3,799","2,799",1000,2.00,2000.00,
CA-2013-134803,2013-05-29,2013-06-04,a665c3eafa64f0c,B07WGPBXY9,"1,249",899,350,8.00,2800.00,
CA-2013-134803,2013-05-29,2013-06-04,D5eb0D2875dCD7A,B00KRCBA6E,"5,000","2,499",2501,7.00,17507.00,
CA-2013-134803,2013-05-29,2013-06-04,bF67FEDfF32A0DC,B0B3X2BY3M,"7,299","3,599",3700,4.00,14800.00,
CA-2013-134803,2013-05-29,2013-06-04,278afF6dd4d474c,B00F159RIK,625,499,126,2.00,252.00,
CA-2014-148264,2014-12-09,2014-12-10,AB994f8b460F3ef,B08MV82R99,"1,020",653,367,3.00,1101.00,
CA-2014-148264,2014-12-09,2014-12-10,1EEaE5b39e6B5F7,B09VKWGZD7,"8,990","4,789",4201,2.00,8402.00,
CA-2014-148264,2014-12-09,2014-12-10,E9379eeC0e4c621,B009P2LK80,"1,639","1,409",230,9.00,2070.00,
CA-2014-131212,2014-12-06,2014-12-10,eDdbcf3Cef7cFFe,B00A7PLVU6,899,753,146,3.00,438.00,
CA-2014-131212,2014-12-06,2014-12-10,0Feb0fef25bAEe1,B0B25DJ352,"1,199",353,846,6.00,5076.00,
CA-2012-144099,2012-11-29,2012-11-30,6c9eba9Aa2c86de,B013B2WGT6,"1,899","1,099",800,1.00,800.00,
CA-2013-162614,2013-10-08,2013-10-14,F743b8cbbcD3e1c,B097RJ867P,"11,595","8,799",2796,2.00,5592.00,
CA-2011-168592,2011-09-08,2011-09-14,8eDF7cC82d0Efa1,B091V8HK8Z,"1,750","1,345",405,5.00,2025.00,
CA-2011-168592,2011-09-08,2011-09-14,E46e5aC532db578,B071VNHMX2,"2,095","2,095",0,1.00,0.00,
CA-2011-168592,2011-09-08,2011-09-14,05c6e3D55a93Ce3,B08MVSGXMY,"2,300","1,498",802,2.00,1604.00,
US-2013-150035,2013-12-02,2013-12-06,32eFD1dCaF2980e,B00H0B29DI,"2,990","2,199",791,2.00,1582.00,
CA-2011-143385,2011-08-31,2011-09-05,638cd6ffAA83Afc,B01GZSQJPA,"4,295","3,699",596,9.00,5364.00,
CA-2013-131289,2013-12-09,2013-12-15,6C36De54ecD7FEc,B08VGFX2B6,199,177,22,2.00,44.00,
CA-2013-131289,2013-12-09,2013-12-15,1a1bdAa417E9222,B09GYBZPHF,"2,499","1,149",1350,7.00,9450.00,
CA-2013-131289,2013-12-09,2013-12-15,09a1C4E0FcbBC2d,B0B4KPCBSH,499,244,255,6.00,1530.00,
CA-2013-107328,2013-08-09,2013-08-16,ebCa10C83AE5f5f,B09CGLY5CX,"2,400","1,959",441,2.00,882.00,
CA-2013-107328,2013-08-09,2013-08-16,5036998Ab425e74,B09JN37WBX,749,319,430,6.00,2580.00,
CA-2013-107328,2013-08-09,2013-08-16,5900F88dA25cFa5,B01I1LDZGA,"1,775","1,499",276,5.00,1380.00,
CA-2012-168767,2012-04-10,2012-04-15,fD2EEEb535aE5c2,B0BN2576GQ,"1,599",469,1130,2.00,2260.00,
CA-2013-137673,2013-09-06,2013-09-11,fD1e2d4BB1A3Add,B06XPYRWV5,"1,795","1,099",696,8.00,5568.00,
CA-2013-130680,2013-06-25,2013-06-30,48B456efFA6Cb9C,B01N1XVVLC,"15,999","9,590",6409,4.00,25636.00,
CA-2011-110849,2011-04-18,2011-04-23,CDf44F5BFA8f53F,B00O2R38C4,"1,490",999,491,4.00,1964.00,
CA-2011-110849,2011-04-18,2011-04-23,2CB6C1C583c343a,B0B2CZTCL2,"1,999","1,299",700,4.00,2800.00,
CA-2011-110849,2011-04-18,2011-04-23,0D1E29E9a3C3Aae,B00PVT30YI,499,292,207,5.00,1035.00,
CA-2011-110849,2011-04-18,2011-04-23,D0a8C3b58239C71,B00SH18114,299,160,139,2.00,278.00,
CA-2011-120838,2011-03-23,2011-03-26,6aa7821BffF805c,B00E9G8KOY,600,600,0,2.00,0.00,
CA-2011-120838,2011-03-23,2011-03-26,77e4cFeA28CCaD7,B00H3H03Q4,"1,130","1,130",0,6.00,0.00,
CA-2014-118542,2014-12-02,2014-12-06,af77E67cFC14F2E,B0756K5DYZ,"6,295","3,249",3046,7.00,21322.00,
CA-2014-118542,2014-12-02,2014-12-06,a7EEA9653B26f7A,B0188KPKB2,"9,455","3,599",5856,2.00,11712.00,
CA-2014-152737,2014-11-08,2014-11-13,e048afAbCFa1d1E,B091KNVNS9,699,368,331,4.00,1324.00,
CA-2014-152737,2014-11-08,2014-11-13,16A42bAFA0fCc0e,B075JJ5NQC,"4,999","3,199",1800,4.00,7200.00,
CA-2013-130029,2013-07-04,2013-07-07,B8eaD15cca2deC4,B0B5KZ3C53,"2,900","1,599",1301,2.00,2602.00,
CA-2013-130029,2013-07-04,2013-07-07,7efa28813fd4261,B09NTHQRW3,"2,499","1,999",500,2.00,1000.00,
CA-2014-168109,2014-07-04,2014-07-04,bA939dE996CF4BF,B008YW3CYM,"1,190",616,574,2.00,1148.00,
CA-2014-168109,2014-07-04,2014-07-04,Ddc284Ca2e2CAe9,B07QHHCB27,"2,100","1,499",601,6.00,3606.00,
CA-2014-168109,2014-07-04,2014-07-04,85eaA5A4d07116D,B0BMFD94VD,499,199,300,4.00,1200.00,
CA-2014-168109,2014-07-04,2014-07-04,4bddEc9ab37Eaea,B00HZIOGXW,825,610,215,1.00,215.00,
CA-2013-103163,2013-06-08,2013-06-12,90e9e7EFfcd3eBB,B09CKSYBLR,"1,499",999,500,1.00,500.00,
CA-2013-103163,2013-06-08,2013-06-12,Bfa3bCc248D4289,B072J83V9W,"9,995","8,999",996,1.00,996.00,
CA-2014-161823,2014-09-04,2014-09-09,B6a7d1dC7c7Fc4A,B09MTLG4TP,999,453,546,2.00,1092.00,
CA-2014-138310,2014-06-27,2014-07-01,4B1C25db2bab129,B097XJQZ8H,"6,000","2,464",3536,9.00,31824.00,
CA-2014-141929,2014-09-05,2014-09-09,d1ea0a41F2aba42,B00935MD1C,"3,945","2,719",1226,2.00,2452.00,
CA-2014-141929,2014-09-05,2014-09-09,F078Fc9C4aDCCae,B0BR4F878Q,"1,999","1,439",560,1.00,560.00,
CA-2014-141929,2014-09-05,2014-09-09,d81da3Aafe2DbD1,B0B3G5XZN5,"3,499","2,799",700,5.00,3500.00,
CA-2014-113530,2014-05-20,2014-05-22,03dDeF0a6206bCd,B07WKB69RS,"5,550","2,088",3462,12.00,41544.00,
CA-2014-113530,2014-05-20,2014-05-22,8401A221A66bB5A,B09DL9978Y,"4,590","2,399",2191,2.00,4382.00,
CA-2014-113530,2014-05-20,2014-05-22,5d7Efe7cFAe76FD,B06XMZV7RH,499,308,191,1.00,191.00,
CA-2014-113530,2014-05-20,2014-05-22,F70E36EaaADd2ED,B09WMTJPG7,"4,400","2,599",1801,1.00,1801.00,
CA-2011-169726,2011-08-09,2011-08-13,FFC1aE0c26c3DD5,B09ZK6THRR,"1,000",479,521,7.00,3647.00,
CA-2014-132178,2014-05-04,2014-05-09,af7F8FFfC17014E,B07MP21WJD,299,245,54,2.00,108.00,
CA-2014-132178,2014-05-04,2014-05-09,54C9fAb4E24375B,B09XB1R2F3,799,179,620,8.00,4960.00,
CA-2011-156594,2011-12-20,2011-12-23,Cf94c0C80fFdFf7,B08Y5QJXSR,"5,190","3,569",1621,2.00,3242.00,
CA-2011-156594,2011-12-20,2011-12-23,c128aa5fff1EFeA,B07WJXCTG9,"1,345",699,646,2.00,1292.00,
